t,count
1663424035,0
1663424036,0
1663424037,0
1663424038,0
1663424039,0
1663424040,0
1663424041,0
1663424042,0
1663424043,0
1663424044,0
1663424045,5754
1663424046,5754
1663424047,5754
1663424048,5754
1663424049,5754
1663424050,9850
1663424051,10065
1663424052,10065
1663424053,10065
1663424054,10065
1663424055,10065
1663424056,10065
1663424057,15593
1663424058,15593
1663424059,15593
1663424060,15593
1663424061,15593
1663424062,15593
1663424063,15593
1663424064,15593
1663424065,15593
1663424066,15593
1663424067,20425
1663424068,20425
1663424069,20425
1663424070,20425
1663424071,20425
1663424072,20425
1663424073,25496
1663424074,26068
1663424075,26791
1663424076,26873
1663424077,26873
1663424078,26873
1663424079,30420
1663424080,30420
1663424081,30420
1663424082,30420
1663424083,30420
1663424084,30420
1663424085,30420
1663424086,30420
1663424087,30420
1663424088,34282
1663424089,34292
1663424090,34292
1663424091,34292
1663424092,34292
1663424092,38362
