t,count
1663422376,0
1663422377,0
1663422378,0
1663422379,0
1663422380,0
1663422381,0
1663422382,0
1663422383,0
1663422384,18071
1663422385,18071
1663422386,18071
1663422387,27299
1663422388,27486
1663422389,27486
1663422390,27486
1663422391,37153
1663422392,37153
1663422393,37153
1663422394,37153
1663422395,37153
1663422396,37153
1663422397,49477
1663422398,49477
1663422399,49477
1663422400,49477
1663422401,61218
1663422402,62540
1663422403,64217
1663422404,65276
1663422405,65276
1663422406,65276
1663422407,65276
1663422408,66770
1663422409,66770
1663422410,75530
1663422411,75530
1663422412,77475
1663422412,83999
