t,count
1663415881,0
1663415882,0
1663415883,0
1663415884,0
1663415885,0
1663415886,0
1663415887,0
1663415888,0
1663415889,0
1663415890,4097
1663415891,4097
1663415892,4097
1663415893,5845
1663415894,5951
1663415895,5951
1663415896,7381
1663415897,7381
1663415898,7381
1663415899,7381
1663415900,7381
1663415901,7381
1663415902,9393
1663415903,9393
1663415904,11631
1663415905,12002
1663415906,12234
1663415907,12234
1663415908,12234
1663415909,12234
1663415910,12234
1663415911,13828
1663415912,13828
1663415912,15330
