t,count
1663360318,0
1663360319,0
1663360320,0
1663360321,0
1663360322,0
1663360323,0
1663360324,0
1663360325,0
1663360326,0
1663360327,0
1663360328,0
1663360329,0
1663360330,0
1663360331,0
1663360332,0
1663360333,0
1663360334,0
1663360335,0
1663360336,0
1663360337,0
1663360338,0
1663360339,0
1663360340,6946
1663360341,6946
1663360342,6946
1663360343,6946
1663360344,9972
1663360345,10151
1663360346,10151
1663360347,10151
1663360348,10151
1663360349,12840
1663360350,12840
1663360351,12840
1663360352,12840
1663360353,12840
1663360354,12840
1663360355,15938
1663360356,15938
1663360357,15938
1663360358,18451
1663360359,18601
1663360360,19301
1663360361,19761
1663360362,19761
1663360363,19761
1663360364,19761
1663360365,19761
1663360366,19761
1663360367,19761
1663360368,21868
1663360369,21868
1663360370,23502
1663360370,23528
