t,count
1663368099,0
1663368100,0
1663368101,0
1663368102,0
1663368103,0
1663368104,0
1663368105,0
1663368106,0
1663368107,0
1663368108,0
1663368109,5591
1663368110,5591
1663368111,5591
1663368112,5591
1663368113,8699
1663368114,8814
1663368115,8814
1663368116,8814
1663368117,11879
1663368118,11879
1663368119,11879
1663368120,11879
1663368121,11879
1663368122,11879
1663368123,11879
1663368124,14669
1663368125,14669
1663368126,14669
1663368127,14669
1663368128,17953
1663368129,18248
1663368130,18687
1663368131,19255
1663368132,19255
1663368133,19255
1663368134,19255
1663368135,19255
1663368136,19255
1663368137,19255
1663368138,19255
1663368139,21731
1663368140,21731
1663368141,23906
1663368141,23916
