t,count
1663380179,0
1663380180,0
1663380181,0
1663380182,0
1663380183,0
1663380184,0
1663380185,0
1663380186,0
1663380187,0
1663380188,14017
1663380189,14017
1663380190,14017
1663380191,20833
1663380192,20942
1663380193,20942
1663380194,23107
1663380195,28250
1663380196,28250
1663380197,28250
1663380198,28250
1663380199,28250
1663380200,28250
1663380201,37630
1663380202,37630
1663380203,37630
1663380204,37630
1663380205,47557
1663380206,49076
1663380207,50616
1663380208,50616
1663380209,52204
1663380210,52204
1663380211,53774
1663380212,53774
1663380213,55636
1663380214,60114
1663380215,60114
1663380216,65678
1663380216,65678
