t,count
1663378246,0
1663378247,0
1663378248,0
1663378249,0
1663378250,0
1663378251,0
1663378252,0
1663378253,0
1663378254,0
1663378255,9645
1663378256,9645
1663378257,9645
1663378258,12095
1663378259,14914
1663378260,14914
1663378261,14914
1663378262,14914
1663378263,21581
1663378264,21581
1663378265,21581
1663378266,21581
1663378267,21581
1663378268,21581
1663378269,21581
1663378270,27910
1663378271,27910
1663378272,27910
1663378273,27910
1663378274,27910
1663378275,36013
1663378276,37017
1663378277,37755
1663378278,37755
1663378279,37755
1663378280,37755
1663378281,37755
1663378282,37755
1663378283,37755
1663378284,37755
1663378285,42889
1663378286,42915
1663378287,42915
1663378288,48240
1663378288,48276
