t,value
1663358899,37438904
1663358900,37611864
1663358901,37733800
1663358902,38593576
1663358903,48163704
1663358904,61717440
1663358905,71858416
1663358906,75593984
1663358907,76501960
1663358908,80247352
1663358909,85174384
1663358910,85523176
1663358911,86853376
1663358912,87464456
1663358913,87584832
1663358914,87889184
1663358915,87916632
1663358916,87935472
1663358917,90789280
1663358918,90895144
1663358919,92147040
1663358920,93034696
1663358921,93828128
1663358922,95152256
1663358923,96795072
1663358924,96059816
1663358925,96988816
1663358926,97868864
1663358927,97680448
1663358928,98514016
1663358929,98627512
1663358930,98773880
