t,value
1663353259,37352152
1663353260,37523504
1663353261,37659928
1663353262,37745856
1663353263,37811232
1663353264,40079816
1663353265,42869208
1663353266,46826392
1663353267,55426984
1663353268,60221888
1663353269,63896552
1663353270,71003832
1663353271,75919344
1663353272,76848744
1663353273,76881256
1663353274,76977384
1663353275,77560872
1663353276,80082408
1663353277,80936128
1663353278,80864256
1663353279,80899472
1663353280,81056712
1663353281,83850352
1663353282,84473848
1663353283,85276632
1663353284,85872216
1663353285,85755704
1663353286,86229192
1663353287,87272320
1663353288,89232288
1663353289,89849352
1663353290,89588152
1663353291,90220472
1663353292,90304152
1663353293,91296432
1663353294,91672208
1663353294,91788288
