t,value
1663378201,37314616
1663378202,37487848
1663378203,37586888
1663378204,37713856
1663378205,47082824
1663378206,59987264
1663378207,72066904
1663378208,75645480
1663378209,76054848
1663378210,77148200
1663378211,84764576
1663378212,84939392
1663378213,86293496
1663378214,87837312
1663378215,87924968
1663378216,88129136
1663378217,88373000
1663378218,91022112
1663378219,91078712
1663378220,92100568
1663378221,92274376
1663378222,92984888
1663378223,93117928
1663378224,94188776
1663378225,94420240
1663378226,95377792
1663378227,96130512
1663378228,96256240
1663378229,96893488
1663378230,97484664
1663378231,97494032
1663378232,97659112
1663378233,97679304
1663378234,98855200
1663378235,98892304
1663378236,99729600
1663378237,99886784
1663378238,99895280
1663378239,100528576
