t,value
1663353303,37377632
1663353304,37570040
1663353305,37690656
1663353306,37771560
1663353307,37796136
1663353308,40266008
1663353309,43438176
1663353310,45952680
1663353311,51022856
1663353312,56094672
1663353313,60292008
1663353314,63753976
1663353315,70716784
1663353316,74384920
1663353317,76323032
1663353318,76558704
1663353319,78159072
1663353320,80214208
1663353321,80940896
1663353322,81303808
1663353323,81347464
1663353324,81908144
1663353325,84308952
1663353326,84921776
1663353327,85655752
1663353328,86148664
1663353329,86756832
1663353330,88105728
1663353331,88193648
1663353332,89193944
1663353333,89849088
1663353334,90350680
1663353335,90788200
1663353336,90968320
1663353337,91751408
1663353338,91377584
1663353339,91920584
