t,value
1663430326,37459424
1663430327,37630512
1663430328,37697296
1663430329,37787560
1663430330,47290056
1663430331,60511376
1663430332,71923008
1663430333,76222024
1663430334,76769864
1663430335,84874288
1663430336,85879064
1663430337,87026056
1663430338,87517576
1663430339,87835080
1663430340,88042224
1663430341,88077208
1663430342,91222176
1663430343,92429160
1663430344,93769024
1663430345,94740248
1663430346,95757792
1663430347,97794272
1663430348,97954096
1663430349,97420672
1663430350,98827544
1663430350,99256016
