t,value
1663361542,37396056
1663361543,37567352
1663361544,37710752
1663361545,37801040
1663361546,37896440
1663361547,44472816
1663361548,52728688
1663361549,60759096
1663361550,67153368
1663361551,73908648
1663361552,75854736
1663361553,76408752
1663361554,76983896
1663361555,77191320
1663361556,79403032
1663361557,81204984
1663361558,81543712
1663361559,81509488
1663361560,81515960
1663361561,81579176
1663361562,81582424
1663361563,81595368
1663361564,84664096
1663361565,85008800
1663361566,85077576
1663361567,86042320
1663361568,86072128
1663361569,86939664
1663361570,86700776
1663361571,86487992
1663361572,87606696
1663361573,88657680
1663361574,89263672
1663361575,89802232
1663361576,90007056
1663361577,90012672
1663361578,90047152
1663361579,91097960
1663361580,91140464
1663361581,91191896
1663361582,91633544
