t,value
1663422376,37508072
1663422377,37702464
1663422378,37842152
1663422379,38657616
1663422380,50069936
1663422381,62910280
1663422382,75024176
1663422383,76800544
1663422384,77508624
1663422385,82835752
1663422386,85376056
1663422387,85870840
1663422388,88106120
1663422389,88330312
1663422390,88416592
1663422391,88972208
1663422392,92186208
1663422393,92536080
1663422394,93633944
1663422395,93695400
1663422396,94669520
1663422397,94731976
1663422398,95923664
1663422399,95988592
1663422400,96658000
1663422401,98001624
1663422402,98416896
1663422403,98705464
1663422404,99825400
1663422405,99855784
1663422406,99965256
1663422407,99973328
1663422408,100408840
1663422409,100480816
1663422410,101357904
1663422411,101949056
1663422412,102193544
1663422412,102330608
