t,value
1663368009,37484928
1663368010,37641032
1663368011,37770568
1663368012,37855000
1663368013,44174080
1663368014,54178296
1663368015,61940552
1663368016,70684112
1663368017,75292168
1663368018,75663656
1663368019,75961304
1663368020,81015088
1663368021,84129808
1663368022,84757976
1663368023,86887296
1663368024,86748096
1663368025,86867256
1663368026,87253888
1663368027,87353016
1663368028,87359352
1663368029,91003552
1663368030,91335216
1663368031,91563160
1663368032,92423520
1663368033,92696864
1663368034,93372000
1663368035,95121472
1663368036,94999552
1663368037,96005080
1663368038,96034744
1663368039,96146640
1663368040,96164200
1663368041,97240800
1663368042,97332616
1663368043,97398928
1663368044,97569176
1663368045,97872880
