t,value
1663436201,37325592
1663436202,37500472
1663436203,37569024
1663436204,37653568
1663436205,45653360
1663436206,58439456
1663436207,69126272
1663436208,75851840
1663436209,76763456
1663436210,77071864
1663436211,85550496
1663436212,85324224
1663436213,86651816
1663436214,88366216
1663436215,88429224
1663436216,88484480
1663436217,88355320
1663436218,88454120
1663436219,88460192
1663436220,91856936
1663436221,91891648
1663436222,93060440
1663436223,94637528
1663436224,94785800
1663436225,95465544
1663436226,96453640
1663436227,95399680
1663436228,97148224
1663436229,98209112
1663436230,98222496
1663436231,98199112
1663436232,98206248
1663436233,99216696
1663436234,99371016
1663436235,99788312
1663436236,100752136
1663436237,100866840
1663436238,101209960
