t,value
1663373073,37396992
1663373074,37650160
1663373075,37746120
1663373076,38870128
1663373077,48674792
1663373078,62477128
1663373079,73992288
1663373080,76908272
1663373081,77658120
1663373082,79093512
1663373083,81855712
1663373084,81875104
1663373085,81806464
1663373086,82092712
1663373087,82246040
1663373088,82261416
1663373089,84832400
1663373090,84418712
1663373091,85467456
1663373092,86366104
1663373093,86581480
1663373094,87220272
1663373095,88582200
1663373096,90783784
1663373097,90676976
1663373098,91021344
1663373099,91047168
1663373100,91413400
1663373101,91444648
1663373102,92146208
1663373102,92358552
