t,value
1663363035,37447776
1663363036,37631112
1663363037,37770896
1663363038,37894000
1663363039,42465208
1663363040,55321880
1663363041,61586648
1663363042,67793696
1663363043,75012440
1663363044,76232200
1663363045,77140696
1663363046,84509904
1663363047,84939312
1663363048,86200312
1663363049,87480976
1663363050,86814712
1663363051,87092664
1663363052,87194432
1663363053,90399688
1663363054,90857432
1663363055,92228016
1663363056,92865624
1663363058,93539536
1663363058,94486056
1663363059,95144104
1663363060,95290400
1663363061,95943648
1663363062,96329672
1663363063,96467928
1663363064,97498728
1663363065,97795200
1663363065,97961416
