t,value
1663352150,37479392
1663352151,37594512
1663352152,37691456
1663352153,37777656
1663352154,37886256
1663352155,40303512
1663352156,44456568
1663352157,46789632
1663352158,53588176
1663352159,58589616
1663352160,61875448
1663352161,67240864
1663352162,72896288
1663352163,75909896
1663352164,76520112
1663352165,76908600
1663352167,79591464
1663352167,83261672
1663352168,84514112
1663352169,84630808
1663352170,86041736
1663352171,87127856
1663352172,87450184
1663352173,87592928
1663352174,87663128
1663352175,87588432
1663352176,89592712
1663352177,90015808
1663352178,91117928
1663352179,91123960
1663352180,92157168
1663352181,92704664
1663352182,93599544
1663352183,94713896
1663352184,95000944
1663352185,95728440
1663352186,96526648
1663352187,96590320
1663352188,96769176
1663352189,96623800
1663352190,96408448
1663352191,97078384
1663352192,97527392
1663352193,97728568
1663352194,97849624
