t,value
1663422335,37402472
1663422336,37567696
1663422337,37707648
1663422338,37800592
1663422339,46665376
1663422340,59819832
1663422341,70593976
1663422342,75995800
1663422343,76527968
1663422344,77727424
1663422345,85442696
1663422346,85542696
1663422347,86882104
1663422348,88528744
1663422349,88653480
1663422350,88451792
1663422351,88541328
1663422352,88610968
1663422353,91282960
1663422354,91675896
1663422355,92909864
1663422356,93460904
1663422357,94390200
1663422358,94665360
1663422359,96274328
1663422360,95616920
1663422361,97349216
1663422362,98293768
1663422363,98397752
1663422364,98408944
1663422365,99737472
1663422366,99919528
1663422367,100367864
1663422368,101125400
1663422369,101682808
