t,value
1663438603,37496376
1663438604,37667648
1663438605,37794280
1663438606,37921432
1663438607,47562024
1663438608,61222016
1663438609,74044776
1663438610,76816624
1663438611,77685000
1663438612,79593088
1663438613,81646552
1663438614,81983808
1663438615,82373600
1663438616,82438008
1663438617,84660064
1663438618,84748904
1663438619,86347384
1663438620,86631552
1663438621,87851912
1663438622,89215592
1663438623,91232648
1663438624,90909848
1663438625,90913720
1663438626,92339408
1663438627,92566552
1663438627,92630176
