t,value
1663362606,37518248
1663362607,37711416
1663362608,37802344
1663362609,37878520
1663362610,39735016
1663362611,50974744
1663362612,62314568
1663362613,70261712
1663362614,75876736
1663362615,76778040
1663362616,76796144
1663362617,83443080
1663362618,85312160
1663362619,85672744
1663362620,87207232
1663362621,87508912
1663362622,88001464
1663362623,88053160
1663362624,88065192
1663362625,90401472
1663362626,91320576
1663362627,91857584
1663362628,93173336
1663362629,93758208
1663362630,94681392
1663362631,95459632
1663362632,95399736
1663362633,96593792
1663362634,97374528
1663362635,96081280
1663362636,96125512
1663362637,97106712
1663362638,97661096
1663362639,97922416
1663362639,98550008
