t,value
1663364702,37559184
1663364703,37724456
1663364704,37844688
1663364705,37939600
1663364706,47836728
1663364707,60885792
1663364708,72426136
1663364709,76287440
1663364710,76612432
1663364711,77220200
1663364712,84223040
1663364713,85318936
1663364714,85823768
1663364715,86637696
1663364716,88116568
1663364717,87939136
1663364718,87996184
1663364719,88081168
1663364720,88091920
1663364721,88094664
1663364722,90568040
1663364723,90999312
1663364724,91617904
1663364725,92373184
1663364726,93416584
1663364727,93518496
1663364728,93889592
1663364729,95307416
1663364730,95881624
1663364731,97046560
1663364732,97210016
1663364733,97224512
1663364734,97298568
1663364735,97329576
1663364736,97350928
1663364737,98430536
1663364738,98467184
1663364739,98815480
1663364740,99619024
1663364741,99647616
1663364742,100069000
