t,value
1663374704,37420768
1663374705,37617360
1663374706,37757856
1663374707,37866368
1663374708,47748120
1663374709,61006808
1663374710,72761136
1663374711,76405256
1663374712,77011208
1663374713,79718208
1663374714,80597280
1663374715,81197472
1663374716,81290856
1663374717,83534152
1663374718,84516904
1663374719,85627416
1663374720,86257760
1663374721,86751776
1663374722,90208008
1663374723,89970328
1663374724,91010272
1663374725,91517904
1663374726,92569168
1663374727,93437984
1663374727,93657720
