t,value
1663369981,37580392
1663369982,37774152
1663369983,37874456
1663369984,37991592
1663369985,42905376
1663369986,55101048
1663369987,61888176
1663369988,69799496
1663369989,75582552
1663369990,75515584
1663369991,82528952
1663369992,84199448
1663369993,85210048
1663369994,86266960
1663369995,87405720
1663369996,90923432
1663369997,91580768
1663369998,92125920
1663369999,92526312
1663370000,94300864
1663370001,95753864
1663370002,96559072
1663370003,96670968
1663370004,97876952
1663370005,98782848
1663370006,98880816
