t,value
1663372292,37374336
1663372293,37554256
1663372294,37726432
1663372295,37799208
1663372296,45854880
1663372297,59425400
1663372298,69840976
1663372299,75925744
1663372300,76384560
1663372301,77040256
1663372302,85559416
1663372303,85414192
1663372304,87026328
1663372305,88186456
1663372306,88028624
1663372307,88398960
1663372308,88531600
1663372309,88536432
1663372310,88622464
1663372311,91935096
1663372312,92416080
1663372313,93168096
1663372314,94796760
1663372315,94742360
1663372316,95254648
1663372317,95873656
1663372318,96065560
1663372319,97126800
1663372320,98404688
1663372321,99479056
1663372322,99505752
1663372323,99547928
1663372324,99591896
1663372325,100348568
1663372326,100373200
1663372327,101183032
1663372328,101946720
1663372329,101877048
1663372329,102250720
