t,value
1663361218,37412120
1663361219,37614520
1663361220,37732632
1663361221,37775792
1663361222,38774728
1663361223,44281288
1663361224,47326640
1663361225,57228384
1663361226,62174920
1663361227,69676592
1663361228,76063752
1663361229,76080312
1663361230,76216752
1663361231,77900528
1663361232,80251360
1663361233,80230880
1663361234,80358464
1663361235,80577984
1663361236,83367016
1663361237,84184688
1663361238,84894480
1663361239,85848624
1663361240,86544096
1663361241,87937696
1663361242,89677976
1663361243,89313432
1663361244,89506544
1663361245,90476736
1663361246,90942456
1663361246,91011696
