t,count
1663365476,0
1663365477,0
1663365478,0
1663365479,0
1663365480,0
1663365481,0
1663365482,0
1663365483,0
1663365484,4472
1663365485,13956
1663365486,13956
1663365487,13956
1663365488,13956
1663365489,23056
1663365490,23056
1663365491,23056
1663365492,23056
1663365493,23056
1663365494,23056
1663365495,23056
1663365496,32271
1663365497,32271
1663365498,32271
1663365499,32271
1663365500,41990
1663365501,43010
1663365502,44499
1663365503,44499
1663365504,44499
1663365505,44499
1663365506,44499
1663365507,44499
1663365508,52597
