t,count
1663433635,0
1663433636,0
1663433637,0
1663433638,0
1663433639,0
1663433640,0
1663433641,0
1663433642,0
1663433643,0
1663433644,0
1663433645,0
1663433646,7681
1663433647,7681
1663433648,7681
1663433649,7681
1663433650,7681
1663433651,7681
1663433652,7681
1663433653,7681
1663433654,7681
1663433655,7681
1663433656,7681
1663433657,7681
1663433658,7681
1663433659,7681
1663433660,13961
1663433661,13961
1663433662,13961
1663433663,13961
1663433664,13961
1663433665,13961
1663433666,13961
1663433667,19823
1663433668,19823
1663433669,19823
1663433670,19823
1663433671,19823
1663433672,19823
1663433673,25976
1663433674,25976
1663433675,25976
1663433676,25976
1663433677,25976
1663433678,25976
1663433679,31270
