t,count
1663424430,0
1663424431,0
1663424432,0
1663424433,0
1663424434,0
1663424435,0
1663424436,0
1663424437,0
1663424438,4271
1663424439,4271
1663424440,4271
1663424441,6406
1663424442,6503
1663424443,6503
1663424444,8642
1663424445,8642
1663424446,8642
1663424447,8642
1663424448,8642
1663424449,8642
1663424450,11097
1663424451,11097
1663424452,11097
1663424453,13718
1663424454,14251
1663424455,14409
1663424456,14409
1663424457,14409
1663424458,14409
1663424459,16180
1663424460,16180
1663424461,17979
1663424461,17990
