t,count
1663363241,0
1663363242,0
1663363243,0
1663363244,0
1663363245,0
1663363246,0
1663363247,0
1663363248,0
1663363249,0
1663363250,0
1663363251,10320
1663363252,10320
1663363253,10320
1663363254,10320
1663363255,15967
1663363256,16103
1663363257,16103
1663363258,18126
1663363259,20824
1663363260,20824
1663363261,20824
1663363262,20824
1663363263,20824
1663363264,20824
1663363265,20824
1663363266,27482
1663363267,27482
1663363268,27482
1663363269,27482
1663363270,35026
1663363271,35832
1663363272,36619
1663363273,36619
1663363274,36619
1663363275,36619
1663363276,36619
1663363277,41504
1663363278,41532
1663363279,43341
1663363279,45336
