t,count
1663360895,0
1663360896,0
1663360897,0
1663360898,0
1663360899,0
1663360900,0
1663360901,0
1663360902,0
1663360903,0
1663360904,0
1663360905,0
1663360906,6102
1663360907,6102
1663360908,6102
1663360909,6102
1663360910,6102
1663360911,6102
1663360912,9638
1663360913,9638
1663360914,9638
1663360915,12322
1663360916,12322
1663360917,12322
1663360918,12322
1663360919,12322
1663360920,12322
1663360921,14548
1663360922,14548
1663360923,14548
1663360924,14548
1663360925,17425
1663360926,18026
1663360927,18290
1663360928,18504
1663360929,18504
1663360930,18504
1663360931,18504
1663360932,20500
1663360933,20510
1663360934,20510
1663360934,22265
