t,count
1663368708,0
1663368709,0
1663368710,0
1663368711,0
1663368712,0
1663368713,0
1663368714,0
1663368715,0
1663368716,0
1663368717,0
1663368718,5557
1663368719,5557
1663368720,5557
1663368721,5557
1663368722,5557
1663368723,8990
1663368724,8990
1663368725,8990
1663368726,8990
1663368727,8990
1663368728,12672
1663368729,12672
1663368730,12672
1663368731,12672
1663368732,12672
1663368733,12672
1663368734,12672
1663368735,12672
1663368736,16478
1663368737,16478
1663368738,16478
1663368739,16478
1663368740,20118
1663368741,20340
1663368742,20725
1663368743,21016
1663368744,21016
1663368745,21016
1663368746,21016
1663368747,23809
1663368748,23809
1663368749,23809
1663368750,27193
1663368751,27193
1663368752,27193
1663368753,30362
1663368753,30381
