t,count
1663362781,0
1663362782,0
1663362783,0
1663362784,0
1663362785,0
1663362786,0
1663362787,0
1663362788,0
1663362789,0
1663362790,0
1663362791,11157
1663362792,11157
1663362793,11157
1663362794,11157
1663362795,16458
1663362796,16773
1663362797,16773
1663362798,16773
1663362799,21516
1663362800,21516
1663362801,21516
1663362802,23294
1663362803,23294
1663362804,23294
1663362805,28565
1663362806,28565
1663362807,28565
1663362808,28565
1663362809,34219
1663362810,34556
1663362811,35958
1663362812,36878
1663362813,37650
1663362814,37650
1663362815,39080
1663362816,39080
1663362817,39080
1663362818,39080
1663362819,39080
1663362820,43848
1663362821,43848
1663362822,47900
