t,count
1663352370,0
1663352371,0
1663352372,0
1663352373,0
1663352374,0
1663352375,0
1663352376,0
1663352377,0
1663352378,0
1663352379,0
1663352380,0
1663352381,0
1663352382,0
1663352383,0
1663352384,8735
1663352385,8735
1663352386,8735
1663352387,8735
1663352388,8735
1663352389,8735
1663352390,12559
1663352391,12661
1663352392,12661
1663352393,12661
1663352394,12661
1663352395,15748
1663352396,15748
1663352397,15748
1663352398,15748
1663352399,15748
1663352400,15748
1663352401,15748
1663352402,19405
1663352403,19405
1663352404,19405
1663352405,19405
1663352406,19405
1663352407,23089
1663352408,23669
1663352409,24169
1663352410,24500
1663352411,24957
1663352412,24957
1663352413,24957
1663352414,24957
1663352415,24957
1663352416,24957
1663352417,24957
1663352418,28090
1663352419,28090
1663352420,30054
1663352420,30054
