t,count
1663417599,0
1663417600,0
1663417601,0
1663417602,0
1663417603,0
1663417604,0
1663417605,0
1663417606,0
1663417607,0
1663417608,0
1663417609,0
1663417610,7258
1663417611,7258
1663417612,7258
1663417613,7258
1663417614,7258
1663417615,7258
1663417616,7258
1663417617,7258
1663417618,7258
1663417619,15374
1663417620,15374
1663417621,15374
1663417622,15374
1663417623,15374
1663417624,15374
1663417625,15374
1663417626,21083
1663417627,21083
1663417628,21083
1663417629,21083
1663417630,21083
1663417631,21083
1663417632,27005
1663417633,27005
1663417634,27005
1663417635,27005
1663417636,27005
1663417637,27005
1663417638,27005
1663417639,27005
1663417640,27005
1663417641,27005
1663417642,35313
1663417643,35670
1663417644,36448
1663417645,36945
1663417646,36945
1663417647,36945
1663417648,36945
1663417649,36945
1663417650,36945
1663417651,36945
1663417652,36945
1663417653,36945
1663417654,36945
1663417655,36945
1663417656,36945
1663417657,36945
1663417657,43230
