t,count
1663360805,0
1663360806,0
1663360807,0
1663360808,0
1663360809,0
1663360810,0
1663360811,0
1663360812,0
1663360813,0
1663360814,0
1663360815,0
1663360816,5986
1663360817,5986
1663360818,5986
1663360819,5986
1663360820,5986
1663360821,8828
1663360822,8828
1663360823,8828
1663360824,10818
1663360825,10818
1663360826,10818
1663360827,10818
1663360828,10818
1663360829,13267
1663360830,13267
1663360831,15510
1663360832,15660
1663360833,16043
1663360834,16341
1663360835,16455
1663360836,16455
1663360837,16455
1663360838,17938
1663360839,17938
1663360840,19074
