t,count
1663366797,0
1663366798,0
1663366799,0
1663366800,0
1663366801,0
1663366802,0
1663366803,0
1663366804,0
1663366805,0
1663366806,18460
1663366807,18460
1663366808,18460
1663366809,27724
1663366810,27724
1663366811,27724
1663366812,36861
1663366813,36861
1663366814,36861
1663366815,36861
1663366816,36861
1663366817,36861
1663366818,48589
1663366819,48589
1663366820,50768
1663366821,58363
1663366822,59256
1663366823,60443
1663366824,60443
1663366825,61866
1663366826,61866
1663366827,69447
1663366828,69512
1663366829,75430
