t,count
1663424788,0
1663424789,0
1663424790,0
1663424791,0
1663424792,0
1663424793,0
1663424794,0
1663424795,0
1663424796,0
1663424797,0
1663424798,0
1663424799,6608
1663424800,6608
1663424801,6608
1663424802,6608
1663424803,6608
1663424804,6608
1663424805,12045
1663424806,12045
1663424807,12045
1663424808,12045
1663424809,12045
1663424810,12045
1663424811,12045
1663424812,12045
1663424813,19277
1663424814,19277
1663424815,19277
1663424816,19277
1663424817,19277
1663424818,19277
1663424819,24735
1663424820,24735
1663424821,24735
1663424822,24735
1663424823,24735
1663424824,24735
1663424825,30458
1663424826,30458
1663424827,30458
1663424828,30458
1663424829,30458
1663424830,30458
1663424831,30458
1663424832,30458
1663424833,37133
1663424834,37139
1663424835,37783
1663424836,38318
1663424837,38318
1663424838,38318
1663424839,38318
1663424840,38318
1663424841,38318
1663424842,38318
1663424843,38318
1663424844,38318
1663424845,38318
1663424846,38318
1663424847,43369
1663424848,43369
1663424849,43369
1663424850,43369
1663424851,43369
1663424852,48114
1663424853,48123
