t,value
1663353395,37365760
1663353396,37571568
1663353397,37671400
1663353398,37733552
1663353399,37834472
1663353400,40135776
1663353401,43539688
1663353402,46759624
1663353403,55905952
1663353404,60637184
1663353405,66914656
1663353406,72027960
1663353407,76600008
1663353408,76859288
1663353409,76926176
1663353410,77021368
1663353411,77074696
1663353412,77718056
1663353413,80833320
1663353414,81008176
1663353415,80678096
1663353416,80839952
1663353417,80880160
1663353418,81768776
1663353419,83808776
1663353420,84636288
1663353421,85401448
1663353422,85714152
1663353423,86487776
1663353424,86362816
1663353425,87404392
1663353426,87947048
1663353427,89607816
1663353428,89325896
1663353429,89930544
1663353430,90479696
1663353431,90518624
1663353432,91551944
1663353433,91592968
1663353434,92265480
1663353434,92462336
