t,value
1663360684,37405592
1663360685,37571688
1663360686,37659208
1663360687,37738384
1663360688,37840040
1663360689,43214232
1663360690,51795664
1663360691,59395312
1663360692,66095120
1663360693,70885760
1663360694,75731432
1663360695,76136984
1663360696,76157640
1663360697,80120632
1663360698,84537736
1663360699,84172456
1663360700,85920088
1663360701,87131768
1663360702,87288144
1663360703,87353192
1663360704,88733200
1663360705,90049720
1663360706,91120400
1663360707,91862808
1663360708,92548192
1663360709,93509144
1663360710,94324848
1663360711,94248280
1663360712,95544712
1663360713,96198896
1663360714,96610152
1663360715,97177784
1663360715,97442080
