t,value
1663377077,37301944
1663377078,37453040
1663377079,37540864
1663377080,37678264
1663377081,45527752
1663377082,58326016
1663377083,70598392
1663377084,76102736
1663377085,76382888
1663377086,76634904
1663377087,76700160
1663377088,77025496
1663377089,81245264
1663377090,81548264
1663377091,81128912
1663377092,81101040
1663377093,81070576
1663377094,81094984
1663377095,81140408
1663377096,81324264
1663377097,81421880
1663377098,81446952
1663377099,81484664
1663377100,81501216
1663377101,81521344
1663377102,81553688
1663377103,83194496
1663377104,84641376
1663377105,84654800
1663377106,84703872
1663377107,84742768
1663377108,85112136
1663377109,85724392
1663377110,86285760
1663377111,86327960
1663377112,86359616
1663377113,86398736
1663377114,86403560
1663377115,87064088
1663377116,87168952
1663377117,87168952
1663377118,89894976
1663377119,90506864
1663377120,90709256
1663377121,90956616
1663377122,90958464
1663377123,90961240
1663377124,90967576
1663377125,90979344
1663377126,90982288
1663377127,91882680
1663377128,91890928
1663377129,91906848
1663377130,91935000
1663377131,91581368
1663377132,91677520
