t,value
1663360763,37308008
1663360764,37475360
1663360765,37598040
1663360766,37710008
1663360767,39147320
1663360768,44494896
1663360769,47325000
1663360770,54879304
1663360771,60599040
1663360772,66550056
1663360773,74501984
1663360774,75452376
1663360775,76217000
1663360776,82007976
1663360777,84660024
1663360778,84955976
1663360779,85724416
1663360780,87199672
1663360781,87536976
1663360782,87561808
1663360783,87609672
1663360784,88855296
1663360785,90394224
1663360786,90821584
1663360787,92143192
1663360788,92567640
1663360789,93246128
1663360790,94076832
1663360791,94682624
1663360792,95815368
1663360793,96050776
1663360794,97005808
1663360795,97445024
1663360796,97937272
1663360796,96965600
