t,value
1663427313,37506040
1663427314,37707376
1663427315,37810528
1663427316,39246424
1663427317,52604208
1663427318,63479152
1663427319,74423600
1663427320,76476816
1663427321,77175200
1663427322,81623832
1663427323,81895016
1663427324,81842952
1663427325,81804616
1663427326,84018608
1663427327,85055960
1663427328,85261848
1663427329,86097920
1663427330,86080440
1663427331,86004696
1663427332,86127024
1663427333,87003104
1663427334,87272256
1663427335,88104776
1663427336,90045232
1663427337,91171264
1663427338,91634744
1663427339,91651352
1663427340,91655448
1663427341,91862976
1663427342,91810832
1663427343,92183992
1663427343,92370560
