t,value
1663361957,37449496
1663361958,37628968
1663361959,37747984
1663361960,37854952
1663361961,39002224
1663361962,46491808
1663361963,57252624
1663361964,62864360
1663361965,70370768
1663361966,76047304
1663361967,76562872
1663361968,76913944
1663361969,77317512
1663361970,77453920
1663361971,77479408
1663361972,77498200
1663361973,77533912
1663361974,79064496
1663361975,81738312
1663361976,82782008
1663361977,82913200
1663361979,83914448
1663361979,85048320
1663361980,86995656
1663361981,86602384
1663361982,87929616
1663361983,90804584
1663361984,90823032
1663361985,91412696
1663361986,91777904
1663361987,91822064
1663361988,91962008
