t,value
1663416254,37428904
1663416255,37602464
1663416256,37694800
1663416257,37812592
1663416258,37899560
1663416259,47347784
1663416260,61336592
1663416261,74567256
1663416262,76028488
1663416263,75823624
1663416264,75936928
1663416265,76005208
1663416266,76386880
1663416267,82175080
1663416268,84739504
1663416269,84825976
1663416270,84894288
1663416271,84963776
1663416272,86231648
1663416273,87433712
1663416274,87573088
1663416275,87621872
1663416276,87652144
1663416277,87682840
1663416278,87570776
1663416279,87591728
1663416280,90309024
1663416281,91103912
1663416282,91119544
1663416283,91181000
1663416284,91200376
1663416285,91293104
1663416286,91299952
1663416287,91303752
1663416288,91327944
1663416289,91879840
1663416290,92055072
1663416291,92061504
1663416292,93009320
1663416293,93009320
1663416294,93023784
1663416295,93029032
1663416296,93751744
1663416297,93763928
1663416298,94512104
1663416299,94560440
1663416300,95588160
1663416301,96305272
1663416302,96526208
1663416303,96250888
1663416304,95632056
1663416305,95647360
1663416306,96993920
1663416307,97269440
1663416308,97284488
1663416309,97343448
1663416310,97359576
1663416311,98177800
1663416312,98186368
1663416313,98206952
1663416314,98206952
1663416315,98668144
1663416316,98788240
1663416317,99061992
1663416318,99083000
1663416319,99095912
1663416320,99095912
1663416321,99084912
1663416322,98965160
1663416323,99104328
