t,value
1663368386,37102536
1663368387,37308976
1663368388,37391768
1663368389,37477856
1663368390,43011152
1663368391,50776112
1663368392,61015768
1663368393,69864832
1663368394,75677408
1663368395,76049544
1663368396,81705408
1663368397,84068080
1663368398,85525920
1663368399,86307008
1663368400,86873368
1663368401,90216304
1663368402,91276640
1663368403,91916888
1663368404,92400688
1663368405,92375120
1663368406,93458704
1663368407,94085200
1663368408,95227552
1663368409,95614256
1663368410,96420144
1663368411,97236576
1663368411,97526712
