t,value
1663355091,37438728
1663355092,37590784
1663355093,37713240
1663355094,37832736
1663355095,39969376
1663355096,49333448
1663355097,61364240
1663355098,68160608
1663355099,76293208
1663355100,77235088
1663355101,79416712
1663355102,84153928
1663355103,84950208
1663355104,86043408
1663355105,86918064
1663355106,87307904
1663355107,87467008
1663355108,89761496
1663355109,90645232
1663355110,91804136
1663355111,93131056
1663355112,94049392
1663355113,94174352
1663355114,95994424
1663355115,95871544
1663355116,97294496
1663355117,97482192
1663355118,98043312
1663355119,98621552
