t,value
1663370501,37404008
1663370502,37604464
1663370503,37690088
1663370504,37776048
1663370505,40152440
1663370506,50472512
1663370507,62215840
1663370508,72539960
1663370509,75782840
1663370510,76391272
1663370511,81813720
1663370512,84053000
1663370513,85494496
1663370514,87002640
1663370515,87315512
1663370516,87346496
1663370517,89530040
1663370518,91330240
1663370519,91646328
1663370520,92821368
1663370521,94142312
1663370522,95824952
1663370523,95817688
1663370524,95107072
1663370525,96849736
1663370526,97680464
