t,value
1663362690,37314376
1663362691,37516560
1663362692,37661264
1663362693,37747832
1663362694,41787752
1663362695,54152728
1663362696,62629832
1663362697,71397984
1663362698,75707712
1663362699,76584296
1663362700,77010752
1663362701,84078824
1663362702,85323288
1663362703,85747080
1663362704,86465016
1663362705,86458912
1663362706,86567456
1663362707,86874040
1663362708,90650920
1663362709,91370888
1663362710,91802488
1663362711,92417176
1663362712,92663744
1663362713,93543312
1663362714,94061968
1663362715,94833288
1663362716,96130576
1663362717,94544848
1663362718,95462160
1663362719,96732088
1663362720,96747520
1663362721,96875520
1663362722,97184664
1663362723,98174704
1663362724,98159072
1663362725,99162656
1663362726,99420568
1663362727,99607584
