t,value
1663381783,37351248
1663381784,37550464
1663381785,37708456
1663381786,38516344
1663381787,47362760
1663381788,61247352
1663381789,72241360
1663381790,75801216
1663381791,76613472
1663381792,85262248
1663381793,85991696
1663381794,87014072
1663381795,87229176
1663381796,87571312
1663381797,91122184
1663381798,92503312
1663381799,93654184
1663381800,93901440
1663381801,95254976
1663381802,96477552
1663381803,97526048
1663381804,97660272
1663381805,98266072
1663381806,98401168
1663381807,99390656
1663381808,99887712
1663381809,100472448
1663381810,101237168
