t,value
1663420452,37291896
1663420453,37485304
1663420454,37630280
1663420455,37706664
1663420456,46610488
1663420457,59915168
1663420458,71508872
1663420459,76353968
1663420460,76502144
1663420461,85272584
1663420462,85516088
1663420463,87158976
1663420464,87528752
1663420465,87255136
1663420466,90620792
1663420467,91447352
1663420468,92275760
1663420469,93013080
1663420470,94116128
1663420471,94800320
1663420472,95883920
1663420473,96502256
1663420474,96830968
1663420475,97524032
1663420476,97548144
1663420477,98317896
1663420478,98584688
1663420479,99986648
1663420480,100476648
1663420480,100531200
