t,value
1663420386,37750640
1663420387,37955240
1663420388,38080704
1663420389,38751328
1663420390,50530344
1663420391,63292416
1663420392,74588312
1663420393,76797264
1663420394,79493376
1663420395,85973784
1663420396,86754408
1663420397,87437256
1663420398,87750096
1663420399,87773072
1663420400,88729096
1663420401,91228840
1663420402,92245592
1663420403,94508432
1663420404,95586880
1663420405,96465608
1663420406,97475000
1663420407,97105568
1663420408,97249032
1663420409,98043320
1663420410,98878488
1663420411,99735432
1663420411,100064768
