t,value
1663362606,37480376
1663362607,37706920
1663362608,37815392
1663362609,37863496
1663362610,41175656
1663362611,52078696
1663362612,61629576
1663362613,69155104
1663362614,76142056
1663362615,76921264
1663362616,77355816
1663362617,84578128
1663362618,85329608
1663362619,86489624
1663362620,86998856
1663362621,86838640
1663362622,87290392
1663362623,87387184
1663362624,87411368
1663362625,90523296
1663362626,91285920
1663362627,92119600
1663362628,93465664
1663362629,94135112
1663362630,94861592
1663362631,96102168
1663362632,95589424
1663362633,96038400
1663362634,96870000
1663362635,97700416
1663362636,98175744
1663362637,99024544
1663362638,99323016
1663362639,99484416
1663362639,100004640
