t,value
1663354024,37398472
1663354025,37582744
1663354026,37687632
1663354027,37763520
1663354028,37700784
1663354029,40401008
1663354030,44406736
1663354031,47024464
1663354032,52577520
1663354033,56905328
1663354034,61123392
1663354035,67231344
1663354036,73873792
1663354037,76483432
1663354038,76887400
1663354039,77172064
1663354040,77402288
1663354041,77433016
1663354042,77445936
1663354043,78537808
1663354044,81299608
1663354045,82766880
1663354046,83179040
1663354047,83496760
1663354048,84562008
1663354049,84676280
1663354050,84723096
1663354051,86429176
1663354052,89913688
1663354053,89932168
1663354054,90695360
1663354055,90936056
1663354056,90143424
1663354056,90407184
