t,value
1663364921,37422096
1663364922,37574816
1663364923,37709000
1663364924,37793408
1663364925,45945520
1663364926,58299504
1663364927,70397736
1663364928,75971408
1663364929,76845248
1663364930,83894488
1663364931,84907624
1663364932,86516432
1663364933,87810344
1663364934,87443664
1663364935,87979360
1663364936,88010632
1663364937,90799616
1663364938,91213416
1663364939,92808240
1663364940,93188512
1663364941,94428352
1663364942,95526760
1663364943,96091704
1663364944,96247528
1663364945,97193744
1663364946,96758888
1663364947,97497072
1663364948,97878456
