t,value
1663368202,37352840
1663368203,37509760
1663368204,37669408
1663368205,37784496
1663368206,43130352
1663368207,51376280
1663368208,61403224
1663368209,71179240
1663368210,75828848
1663368211,75549888
1663368212,76005512
1663368213,77860296
1663368214,84588520
1663368215,84514960
1663368216,84468064
1663368217,85758112
1663368218,86870656
1663368219,87136184
1663368220,87164920
1663368221,87169232
1663368222,87354672
1663368223,87435168
1663368224,87483360
1663368225,87508576
1663368226,87558808
1663368227,90794632
1663368228,90813000
1663368229,90878752
1663368230,91954696
1663368231,93089560
1663368232,93114552
1663368233,93167552
1663368234,93835112
1663368235,94461664
1663368236,95591416
1663368237,95431064
1663368238,95932152
1663368239,95987128
1663368240,96002200
1663368241,96221944
1663368242,97269296
1663368243,97286288
1663368244,98119744
1663368245,98166936
1663368246,98190432
1663368247,98755032
1663368248,99152368
1663368249,99166128
1663368250,99261960
1663368251,98973872
