t,value
1663426860,37383672
1663426861,37547128
1663426862,37648408
1663426863,37980760
1663426864,48581008
1663426865,62834608
1663426866,74243384
1663426867,75818864
1663426868,76401624
1663426869,82387080
1663426870,85052792
1663426871,85467984
1663426872,87148640
1663426873,87196112
1663426874,87249120
1663426875,87663600
1663426876,87711704
1663426877,87557880
1663426878,87933384
1663426879,90663568
1663426880,90770464
1663426881,91817152
1663426882,92645744
1663426883,93192784
1663426884,93517768
1663426885,95014304
1663426886,95314312
1663426887,95487896
1663426888,95491264
1663426889,95806104
1663426890,96288912
1663426891,97093832
1663426892,97137568
1663426892,97515560
