t,count
1663380023,0
1663380024,0
1663380025,0
1663380026,0
1663380027,0
1663380028,0
1663380029,0
1663380030,0
1663380031,5359955540
1663380032,5359955540
1663380033,6239400957
1663380034,8643738775
1663380035,8643738775
1663380036,12728933857
1663380037,12728933857
1663380038,12728933857
1663380039,12728933857
1663380040,12728933857
1663380041,17622666272
1663380042,17622666272
1663380043,21922324590
1663380044,23107387031
1663380045,23847320473
1663380046,23847320473
1663380047,24703454620
1663380048,25604421045
1663380049,28460170161
1663380050,28474014057
1663380051,31101970639
