t,count
1663372493,0
1663372494,0
1663372495,0
1663372496,0
1663372497,0
1663372498,0
1663372499,0
1663372500,1145660089
1663372501,4807958486
1663372502,4807958486
1663372503,7534453212
1663372504,7685067436
1663372505,10692926653
1663372506,10692926653
1663372507,11526843892
1663372508,11526843892
1663372509,14138620635
1663372510,14138620635
1663372511,17763393760
1663372512,18200124899
1663372513,18711898197
1663372514,18711898197
1663372515,18711898197
1663372516,21273415455
1663372517,23642268487
