t,count
1663360994,0
1663360995,0
1663360996,0
1663360997,0
1663360998,0
1663360999,0
1663361000,0
1663361001,0
1663361002,0
1663361003,0
1663361004,0
1663361005,0
1663361006,0
1663361007,4162018496
1663361008,4162018496
1663361009,4162018496
1663361010,4162018496
1663361011,6258838052
1663361012,6323799929
1663361013,6323799929
1663361014,6323799929
1663361015,8659949280
1663361016,8659949280
1663361017,8659949280
1663361018,8659949280
1663361019,10411721169
1663361020,10411721169
1663361021,11997387188
1663361022,11997387188
1663361023,11997387188
1663361024,11997387188
1663361025,11997387188
1663361026,14502048859
1663361027,14505449384
1663361028,14608285735
1663361029,14901330991
1663361030,15041597966
1663361031,15041597966
1663361032,15041597966
1663361033,15041597966
1663361034,15041597966
1663361035,16627311165
1663361036,16634366957
1663361037,16634366957
1663361038,18423945118
