t,count
1663355057,0
1663355058,0
1663355059,0
1663355060,0
1663355061,0
1663355062,0
1663355063,0
1663355064,0
1663355065,0
1663355066,3587502269
1663355067,3587502269
1663355068,3587502269
1663355069,5216764056
1663355070,5260695279
1663355071,6625316293
1663355072,6625316293
1663355073,6625316293
1663355074,6625316293
1663355075,6625316293
1663355076,8274085443
1663355077,9405394117
1663355078,9410566268
1663355079,9607841369
1663355080,9752536531
1663355081,9805450986
1663355082,9805450986
1663355083,10995663860
1663355083,12070520180
