t,count
1663378582,0
1663378583,0
1663378584,0
1663378585,0
1663378586,0
1663378587,0
1663378588,0
1663378589,0
1663378590,5145701375
1663378591,5145701375
1663378592,5145701375
1663378593,8490579222
1663378594,8610157604
1663378595,8610157604
1663378596,12148475845
1663378597,12148475845
1663378598,12148475845
1663378599,12148475845
1663378600,12148475845
1663378601,13793616970
1663378602,15546367622
1663378603,15546367622
1663378604,17722748423
1663378605,20446137938
1663378606,20825612783
1663378607,20825612783
1663378608,20825612783
1663378609,20825612783
1663378610,23933540401
1663378611,23933540401
1663378611,26435804864
