t,count
1663360684,0
1663360685,0
1663360686,0
1663360687,0
1663360688,0
1663360689,0
1663360690,0
1663360691,0
1663360692,0
1663360693,0
1663360694,0
1663360695,0
1663360696,3259882355
1663360697,3259882355
1663360698,3259882355
1663360699,4471610651
1663360700,4537442058
1663360701,4537442058
1663360702,5424811259
1663360703,5424811259
1663360704,5424811259
1663360705,5424811259
1663360706,6014009898
1663360707,6014009898
1663360708,6014009898
1663360709,7142305036
1663360710,7324419010
1663360711,7474253686
1663360712,7474253686
1663360713,7474253686
1663360714,8246614451
1663360715,8909720025
1663360715,8921740013
